Invoice_ID,Vendor_Name,Category,Department,Invoice_Date,Amount,Payment_status,Region
INV9005,Wipro,IT Hardware,IT,2025-06-06,37591,Pending,North
INV9006,Cisco,Software,Finance,2024-12-16,23213,Pending,West
INV9007,Lenovo,Logistics,Marketing,2025-04-05,36659,Paid,East
INV9008,TCS,IT Hardware,IT,2025-09-01,35385,Pending,East
INV9009,Amazon,IT Hardware,Operations,2025-01-21,47548,Paid,West
INV9010,HP,Office Supplies,Marketing,2026-01-14,31245,Pending,West
INV9011,Infosys,Office Supplies,HR,2025-10-14,4615,Pending,West
INV9012,Dell,Consulting,Finance,2024-10-14,6722,Pending,West
INV9013,Lenovo,IT Hardware,HR,2024-09-13,41269,Paid,East
INV9014,Infosys,Consulting,Finance,2024-06-05,14458,Pending,East
INV9015,Dell,Logistics,HR,2025-12-01,2310,Pending,West
INV9016,Infosys,IT Hardware,HR,2024-08-03,43482,Paid,West
INV9017,Lenovo,Consulting,Marketing,2024-12-05,23143,Paid,East
INV9018,Cisco,Office Supplies,HR,2024-11-04,3376,Pending,South
INV9019,Cisco,Consulting,IT,2025-09-22,46181,Pending,South
INV9020,Microsoft,Software,Finance,2025-01-29,7120,Paid,North
INV9021,Microsoft,Software,Operations,2025-08-17,20893,Paid,East
INV9022,Amazon,Office Supplies,HR,2025-02-22,12077,Paid,South
INV9023,TCS,IT Hardware,HR,2024-08-29,19328,Paid,West
INV9024,TCS,Consulting,IT,2025-12-16,10947,Paid,South
INV9025,Dell,Software,IT,2024-08-03,6985,Pending,East
INV9026,Infosys,Consulting,HR,2026-03-08,43627,Pending,East
INV9027,Oracle,Logistics,Finance,2024-03-19,46957,Pending,South
INV9028,Lenovo,Software,Marketing,2025-07-18,27307,Pending,South
INV9029,Oracle,Office Supplies,HR,2025-12-14,40223,Pending,South
INV9030,TCS,IT Hardware,IT,2026-02-08,29991,Pending,South
INV9031,Amazon,Consulting,HR,2024-07-06,8206,Paid,West
INV9032,Microsoft,IT Hardware,Finance,2025-03-19,34322,Paid,West
INV9033,Dell,IT Hardware,IT,2024-12-07,2208,Pending,North
INV9034,Oracle,IT Hardware,HR,2024-10-08,45595,Paid,East
INV9035,HP,Software,Marketing,2025-06-30,7576,Pending,South
INV9036,Oracle,IT Hardware,Operations,2025-11-19,15383,Pending,West
INV9037,Lenovo,IT Hardware,IT,2025-12-12,1794,Pending,North
INV9038,Cisco,Consulting,IT,2025-02-08,32458,Paid,West
INV9039,HP,Logistics,Finance,2025-08-04,19266,Pending,South
INV9040,TCS,Logistics,IT,2024-07-31,29828,Paid,North
INV9041,Dell,Consulting,Operations,2024-08-01,47177,Paid,South
INV9042,Cisco,Logistics,Marketing,2025-05-09,1935,Pending,East
INV9043,TCS,Consulting,IT,2025-10-27,20245,Paid,North
INV9044,Infosys,Consulting,HR,2026-01-17,8525,Pending,North
INV9045,Lenovo,Software,HR,2025-07-24,16691,Pending,West
INV9046,Infosys,Office Supplies,HR,2024-03-26,36519,Paid,South
INV9047,Microsoft,Consulting,IT,2024-10-26,26293,Pending,East
INV9048,Amazon,Consulting,Finance,2025-05-16,20550,Pending,East
INV9049,TCS,IT Hardware,HR,2024-11-07,11969,Pending,East
INV9050,HP,IT Hardware,IT,2025-04-17,8596,Paid,North
INV9051,TCS,Office Supplies,IT,2024-06-01,49257,Paid,East
INV9052,TCS,Software,HR,2025-01-08,12122,Pending,East
INV9053,TCS,Office Supplies,Finance,2024-10-12,15359,Pending,North
INV9054,Lenovo,Software,HR,2025-09-24,42525,Paid,South
INV9055,Microsoft,IT Hardware,HR,2024-12-17,21738,Paid,West
INV9056,Wipro,Consulting,Marketing,2026-02-06,46900,Paid,East
INV9057,Cisco,Office Supplies,Operations,2024-04-07,33001,Pending,West
INV9058,TCS,Office Supplies,HR,2024-12-29,24902,Pending,South
INV9059,Amazon,Office Supplies,IT,2024-11-23,26879,Pending,North
INV9060,Oracle,Software,Operations,2024-04-07,17828,Paid,East
INV9061,Wipro,Software,HR,2025-08-25,15308,Pending,West
INV9062,Cisco,Logistics,IT,2024-10-08,3810,Pending,South
INV9063,Wipro,Software,Finance,2025-02-23,42538,Paid,South
INV9064,TCS,Software,Finance,2025-11-05,32142,Paid,West
INV9065,HP,Consulting,Finance,2024-12-24,46458,Paid,South
INV9066,Wipro,Office Supplies,Operations,2025-08-06,1489,Paid,West
INV9067,Wipro,IT Hardware,Finance,2026-03-11,32373,Paid,West
INV9068,Cisco,Office Supplies,Finance,2024-11-30,45040,Paid,South
INV9069,Lenovo,Consulting,Finance,2025-09-03,3996,Pending,East
INV9070,Lenovo,IT Hardware,HR,2024-12-09,4266,Paid,North
INV9071,Oracle,Consulting,Marketing,2024-11-28,20206,Paid,North
INV9072,Wipro,IT Hardware,HR,2026-03-14,30145,Pending,West
INV9073,TCS,Software,Marketing,2025-12-08,4803,Paid,South
INV9074,Wipro,Consulting,HR,2025-02-02,45117,Pending,West
INV9075,Dell,Software,Marketing,2025-08-02,33720,Pending,East
INV9076,Oracle,Logistics,Finance,2026-01-22,41823,Pending,South
INV9077,TCS,Consulting,Operations,2025-08-02,21111,Pending,East
INV9078,Wipro,IT Hardware,Operations,2025-09-03,49028,Pending,West
INV9079,Oracle,Software,Operations,2025-12-30,41441,Pending,South
INV9080,TCS,Consulting,IT,2024-12-18,4732,Pending,East
INV9081,TCS,IT Hardware,IT,2025-05-24,9767,Pending,West
INV9082,Amazon,Software,HR,2024-07-28,38885,Paid,East
INV9083,HP,Logistics,Marketing,2025-07-02,41596,Pending,East
INV9084,TCS,Software,Finance,2024-03-22,13207,Pending,East
INV9085,Wipro,Consulting,IT,2026-02-28,29597,Paid,South
INV9086,Microsoft,Logistics,HR,2025-04-04,11576,Paid,East
INV9087,Wipro,Consulting,Marketing,2024-06-02,46331,Pending,West
INV9088,TCS,Logistics,Marketing,2025-09-28,23456,Paid,East
INV9089,Lenovo,Software,IT,2025-06-07,13695,Paid,East
INV9090,Amazon,Logistics,Finance,2024-09-17,15185,Paid,South
INV9091,Amazon,Office Supplies,Finance,2025-08-25,49810,Pending,East
INV9092,Amazon,IT Hardware,Operations,2024-07-15,18612,Paid,East
INV9093,TCS,Office Supplies,HR,2026-01-31,21371,Pending,South
INV9094,Oracle,Logistics,Operations,2024-08-11,47550,Paid,South
INV9095,TCS,Consulting,Marketing,2025-10-27,31046,Pending,North
INV9096,Lenovo,Consulting,Finance,2025-11-29,969,Pending,East
INV9097,Cisco,Office Supplies,IT,2024-08-11,44748,Pending,North
INV9098,HP,Logistics,HR,2025-09-27,22284,Pending,South
INV9099,HP,Logistics,Finance,2024-07-10,9961,Paid,East
INV9100,Microsoft,Logistics,Operations,2025-12-14,23560,Paid,North
INV9101,Lenovo,Software,Finance,2024-11-13,44398,Paid,South
INV9102,TCS,Software,Finance,2024-09-24,49797,Paid,West
INV9103,Cisco,Software,HR,2025-10-27,24891,Pending,West
INV9104,Cisco,Office Supplies,IT,2024-06-11,49488,Pending,West
INV9105,HP,Consulting,Finance,2025-08-08,22070,Pending,North
INV9106,Lenovo,IT Hardware,Marketing,2025-03-23,33487,Paid,North
INV9107,Amazon,Logistics,Finance,2024-09-13,17139,Pending,West
INV9108,TCS,IT Hardware,HR,2025-07-08,9594,Pending,West
INV9109,TCS,Software,Finance,2025-01-30,37823,Pending,East
INV9110,Cisco,Software,Marketing,2024-12-16,24147,Paid,East
INV9111,Cisco,IT Hardware,HR,2025-09-06,33985,Paid,South
INV9112,Amazon,IT Hardware,Marketing,2025-01-16,25307,Paid,South
INV9113,Lenovo,Office Supplies,HR,2024-06-28,31997,Paid,West
INV9114,Infosys,IT Hardware,Finance,2025-09-16,8667,Pending,South
INV9115,HP,Software,HR,2025-03-01,30899,Pending,North
INV9116,Amazon,Software,Marketing,2025-07-03,27645,Paid,East
INV9117,Infosys,IT Hardware,IT,2026-03-04,2147,Paid,East
INV9118,Dell,Office Supplies,Marketing,2025-06-11,20122,Pending,South
INV9119,Wipro,Office Supplies,HR,2025-08-21,14492,Paid,South
INV9120,Microsoft,Consulting,HR,2025-09-06,30090,Pending,East
INV9121,Microsoft,IT Hardware,Marketing,2024-10-01,8866,Pending,North
INV9122,Wipro,Logistics,Finance,2025-04-30,8885,Pending,East
INV9123,Lenovo,Software,Marketing,2026-03-16,14682,Paid,East
INV9124,Microsoft,Software,Finance,2024-07-11,715,Pending,East
INV9125,Dell,IT Hardware,HR,2025-01-01,39144,Paid,East
INV9126,TCS,Office Supplies,HR,2024-04-01,44397,Pending,South
INV9127,Wipro,Logistics,Finance,2025-08-05,33405,Pending,North
INV9128,Wipro,Office Supplies,Marketing,2024-08-29,30339,Pending,West
INV9129,Amazon,Software,Marketing,2025-09-24,39838,Paid,South
INV9130,TCS,Software,Marketing,2024-12-22,12216,Paid,East
INV9131,Lenovo,Logistics,Operations,2025-02-06,23905,Pending,North
INV9132,Cisco,Software,Finance,2024-09-10,10973,Pending,South
INV9133,Infosys,Consulting,HR,2025-12-25,7795,Paid,North
INV9134,Cisco,Office Supplies,Operations,2025-10-12,27346,Paid,East
INV9135,TCS,Consulting,Operations,2025-03-10,41016,Paid,North
INV9136,Dell,Consulting,Finance,2025-02-05,35992,Paid,East
INV9137,Dell,IT Hardware,Operations,2025-10-13,24645,Paid,East
INV9138,Oracle,Consulting,Marketing,2025-10-05,18896,Paid,South
INV9139,HP,Logistics,HR,2025-09-19,2714,Pending,North
INV9140,HP,Logistics,IT,2025-04-21,18062,Paid,West
INV9141,Dell,Office Supplies,Marketing,2024-03-26,35348,Paid,West
INV9142,Microsoft,Consulting,Finance,2024-07-19,37157,Pending,South
INV9143,Wipro,Office Supplies,HR,2025-04-25,9472,Paid,West
INV9144,Oracle,Consulting,HR,2025-05-07,40129,Pending,West
INV9145,Amazon,Logistics,HR,2024-05-03,4096,Pending,North
INV9146,Oracle,Office Supplies,HR,2024-11-15,22882,Pending,West
INV9147,Infosys,Logistics,Marketing,2024-12-15,41419,Paid,West
INV9148,Lenovo,Software,Finance,2024-05-11,43755,Pending,East
INV9149,Wipro,IT Hardware,HR,2025-01-06,36854,Paid,South
INV9150,Wipro,Logistics,Finance,2024-10-27,47295,Paid,South
INV9151,Microsoft,Software,Finance,2025-11-17,6049,Pending,South
INV9152,Amazon,Consulting,IT,2025-08-22,45242,Paid,North
INV9153,Dell,Logistics,Finance,2024-08-24,30938,Pending,West
INV9154,TCS,Software,HR,2025-07-18,34154,Pending,North
INV9155,Oracle,Logistics,Finance,2025-04-16,8793,Pending,West
INV9156,Cisco,Software,HR,2025-10-29,9867,Paid,West
INV9157,HP,IT Hardware,IT,2024-06-01,7713,Pending,North
INV9158,Infosys,Logistics,Finance,2025-10-25,46838,Paid,East
INV9159,Dell,Logistics,Operations,2025-04-17,29824,Pending,East
INV9160,Amazon,Consulting,IT,2026-01-08,15336,Pending,North
INV9161,Cisco,Office Supplies,IT,2025-05-14,17509,Pending,West
INV9162,Cisco,Logistics,Finance,2025-06-21,34840,Pending,East
INV9163,Cisco,Software,IT,2025-10-24,22593,Pending,South
INV9164,Dell,Office Supplies,Marketing,2025-12-29,43225,Paid,North
INV9165,TCS,Consulting,IT,2024-09-18,24642,Paid,South
INV9166,Amazon,Consulting,Marketing,2025-09-12,36268,Pending,West
INV9167,Lenovo,Consulting,Marketing,2025-06-15,48418,Paid,West
INV9168,Microsoft,Software,Finance,2024-07-10,4930,Pending,North
INV9169,HP,IT Hardware,IT,2025-01-18,28364,Pending,West
INV9170,Dell,Logistics,Finance,2025-07-02,7371,Pending,West
INV9171,Wipro,Logistics,Finance,2024-10-27,37641,Pending,North
INV9172,Wipro,Office Supplies,Operations,2024-11-02,47942,Pending,South
INV9173,Wipro,IT Hardware,Operations,2024-05-21,34528,Pending,East
INV9174,Lenovo,IT Hardware,IT,2025-06-08,7707,Paid,East
INV9175,Microsoft,Office Supplies,Marketing,2024-10-10,13833,Paid,North
INV9176,Dell,IT Hardware,IT,2024-05-08,19353,Paid,West
INV9177,Dell,Consulting,Marketing,2024-10-30,23571,Paid,South
INV9178,Cisco,Software,IT,2025-11-07,8658,Pending,North
INV9179,Infosys,Consulting,HR,2024-08-18,40204,Pending,South
INV9180,Infosys,Office Supplies,Operations,2026-01-24,28097,Pending,North
INV9181,Wipro,Office Supplies,Operations,2025-06-16,12292,Pending,East
INV9182,Microsoft,Software,Finance,2024-03-26,27330,Pending,South
INV9183,Cisco,Logistics,Operations,2025-07-14,23777,Pending,West
INV9184,Infosys,Logistics,Marketing,2025-02-18,2636,Pending,North
INV9185,Infosys,IT Hardware,HR,2025-05-14,15222,Paid,East
INV9186,Amazon,Consulting,Operations,2025-04-16,22099,Paid,East
INV9187,HP,IT Hardware,Finance,2026-03-01,37817,Paid,North
INV9188,Cisco,Office Supplies,IT,2025-04-29,33251,Paid,North
INV9189,Amazon,Office Supplies,IT,2025-01-14,40203,Paid,West
INV9190,Microsoft,Consulting,Finance,2024-10-07,31679,Paid,South
INV9191,Infosys,Software,Marketing,2025-01-10,18018,Paid,South
INV9192,Microsoft,Office Supplies,Operations,2026-01-30,28004,Paid,North
INV9193,Microsoft,Consulting,HR,2024-06-04,10488,Paid,South
INV9194,Dell,Logistics,Finance,2026-03-05,42821,Pending,North
INV9195,Dell,Office Supplies,HR,2024-10-03,34006,Pending,South
INV9196,Wipro,Consulting,Finance,2026-02-13,35804,Pending,North
INV9197,Microsoft,Consulting,HR,2024-05-26,37092,Paid,East
INV9198,Cisco,Logistics,Finance,2024-07-14,10302,Paid,East
INV9199,Microsoft,Office Supplies,IT,2024-06-17,2462,Pending,North
INV9200,Oracle,Software,HR,2024-07-24,49926,Paid,North
INV9201,HP,IT Hardware,Finance,2025-11-21,5039,Paid,East
INV9202,Amazon,IT Hardware,IT,2026-01-13,40070,Pending,South
INV9203,Dell,IT Hardware,HR,2024-12-09,16023,Pending,South
INV9204,HP,Office Supplies,HR,2025-05-22,45971,Pending,West
INV9205,Oracle,Office Supplies,Operations,2025-10-22,12393,Paid,West
INV9206,Microsoft,IT Hardware,Operations,2025-08-16,8216,Pending,South
INV9207,Cisco,Office Supplies,IT,2024-11-21,32099,Paid,North
INV9208,Infosys,Software,Marketing,2026-03-08,19160,Pending,South
INV9209,Wipro,Software,Operations,2025-08-19,3339,Paid,South
INV9210,Wipro,IT Hardware,IT,2025-09-06,4354,Paid,East
INV9211,Oracle,Software,Operations,2024-11-04,33958,Pending,North
INV9212,HP,IT Hardware,HR,2025-11-05,22598,Paid,East
INV9213,Lenovo,IT Hardware,HR,2025-09-02,47697,Pending,West
INV9214,Cisco,Office Supplies,Finance,2024-04-20,38289,Paid,East
INV9215,Amazon,Logistics,Operations,2026-01-29,35575,Paid,South
INV9216,Lenovo,IT Hardware,Marketing,2024-09-08,36347,Pending,West
INV9217,Lenovo,Office Supplies,Finance,2025-03-22,1741,Paid,East
INV9218,HP,Office Supplies,Operations,2026-01-17,6243,Pending,South
INV9219,Oracle,Office Supplies,Operations,2024-07-20,11184,Paid,East
INV9220,Cisco,Logistics,Finance,2025-02-23,32093,Pending,South
INV9221,Lenovo,IT Hardware,HR,2024-06-08,17468,Pending,East
INV9222,Infosys,Consulting,Marketing,2024-04-15,19284,Pending,East
INV9223,Wipro,IT Hardware,IT,2025-03-13,12832,Pending,South
INV9224,Lenovo,Consulting,Operations,2024-12-06,40144,Paid,North
INV9225,Cisco,Consulting,Finance,2024-12-06,14215,Pending,West
INV9226,Lenovo,Consulting,IT,2024-12-08,1187,Pending,South
INV9227,Lenovo,Office Supplies,IT,2025-12-08,16806,Pending,West
INV9228,Dell,Consulting,Finance,2025-09-25,21145,Paid,West
INV9229,TCS,Office Supplies,Finance,2025-03-08,28726,Paid,East
INV9230,Dell,IT Hardware,HR,2024-08-25,3722,Paid,North
INV9231,Lenovo,Logistics,Marketing,2025-08-18,47903,Pending,North
INV9232,Infosys,Office Supplies,HR,2024-04-04,44641,Paid,South
INV9233,Oracle,Office Supplies,HR,2025-08-31,34687,Paid,South
INV9234,Amazon,IT Hardware,Finance,2024-04-01,11924,Pending,South
INV9235,Microsoft,IT Hardware,Operations,2025-07-04,39506,Pending,North
INV9236,Oracle,Logistics,HR,2024-05-13,8349,Pending,North
INV9237,Infosys,Software,Finance,2026-01-24,41144,Pending,North
INV9238,Microsoft,Consulting,Finance,2024-06-05,12503,Pending,West
INV9239,HP,Software,Finance,2024-08-23,13749,Paid,East
INV9240,HP,Software,Operations,2025-11-25,45961,Paid,West
INV9241,Infosys,Software,Marketing,2024-05-22,12486,Pending,West
INV9242,Lenovo,Office Supplies,IT,2024-05-20,13052,Pending,West
INV9243,HP,Consulting,IT,2025-05-31,28153,Paid,West
INV9244,Lenovo,Office Supplies,IT,2025-12-31,11354,Pending,West
INV9245,TCS,Office Supplies,HR,2026-03-03,27105,Pending,South
INV9246,Lenovo,Office Supplies,Marketing,2026-03-15,41651,Paid,East
INV9247,Oracle,Software,Finance,2026-01-26,18380,Pending,South
INV9248,Amazon,Consulting,Finance,2024-08-07,1152,Pending,East
INV9249,HP,Software,Operations,2025-08-10,16453,Paid,North
INV9250,Lenovo,Office Supplies,IT,2024-12-22,29400,Paid,North
INV9251,TCS,Consulting,Operations,2025-06-02,37183,Paid,South
INV9252,Lenovo,IT Hardware,Marketing,2025-08-30,17032,Pending,East
INV9253,Amazon,Consulting,Finance,2025-05-05,36186,Pending,West
INV9254,Cisco,Office Supplies,Finance,2025-12-01,1949,Pending,South
INV9255,TCS,Office Supplies,Marketing,2024-09-29,26396,Pending,South
INV9256,HP,Consulting,IT,2024-07-28,37159,Pending,South
INV9257,Amazon,IT Hardware,IT,2025-10-02,12879,Pending,West
INV9258,Oracle,Consulting,HR,2025-11-15,629,Pending,West
INV9259,Dell,Logistics,IT,2024-12-07,20402,Pending,East
INV9260,Wipro,Office Supplies,Operations,2025-01-21,7619,Paid,West
INV9261,Microsoft,Consulting,IT,2025-06-12,47891,Paid,North
INV9262,HP,IT Hardware,Marketing,2024-06-18,21354,Pending,East
INV9263,Wipro,Logistics,IT,2025-01-21,8679,Pending,South
INV9264,Cisco,Software,HR,2025-09-05,14330,Pending,West
INV9265,TCS,Logistics,Finance,2026-01-04,29111,Paid,West
INV9266,Lenovo,Consulting,Operations,2026-03-02,20474,Paid,West
INV9267,Lenovo,IT Hardware,Operations,2024-08-05,43851,Paid,North
INV9268,Dell,Logistics,Operations,2024-08-25,3192,Pending,East
INV9269,Oracle,IT Hardware,Marketing,2025-07-11,34229,Paid,East
INV9270,Microsoft,Software,HR,2025-12-10,7947,Pending,East
INV9271,TCS,Office Supplies,Finance,2024-09-14,3034,Paid,West
INV9272,Lenovo,Logistics,IT,2025-07-16,46162,Paid,East
INV9273,Lenovo,IT Hardware,Marketing,2025-12-27,14883,Pending,North
INV9274,Amazon,Consulting,Finance,2025-08-22,16490,Pending,East
INV9275,Wipro,Office Supplies,Marketing,2025-11-19,26482,Pending,East
INV9276,Cisco,Software,Marketing,2024-08-10,11474,Paid,East
INV9277,Amazon,Logistics,Operations,2024-09-02,22483,Pending,West
INV9278,TCS,Logistics,Marketing,2024-11-14,18360,Pending,South
INV9279,Microsoft,Logistics,Marketing,2025-10-01,32703,Paid,West
INV9280,TCS,Consulting,Marketing,2026-03-04,4759,Paid,East
INV9281,Infosys,IT Hardware,IT,2024-09-26,31266,Paid,East
INV9282,Wipro,Logistics,Operations,2025-12-16,45905,Pending,South
INV9283,Dell,Logistics,HR,2026-02-19,18033,Paid,North
INV9284,Cisco,Software,IT,2025-02-26,40347,Paid,East
INV9285,TCS,Office Supplies,HR,2024-11-14,32478,Paid,East
INV9286,Dell,Office Supplies,Operations,2025-05-09,3415,Paid,North
INV9287,Dell,Office Supplies,HR,2024-05-02,18096,Paid,South
INV9288,Cisco,Software,HR,2025-05-24,34012,Paid,North
INV9289,Dell,Logistics,IT,2025-07-29,16476,Paid,South
INV9290,Oracle,IT Hardware,HR,2026-02-13,47678,Pending,West
INV9291,Cisco,Consulting,Finance,2025-04-13,17083,Pending,East
INV9292,Microsoft,Software,IT,2025-07-22,33875,Pending,West
INV9293,Infosys,Logistics,Marketing,2024-11-23,9108,Pending,South
INV9294,TCS,IT Hardware,IT,2025-01-05,20308,Pending,South
INV9295,Cisco,Software,Marketing,2025-04-05,6511,Paid,East
INV9296,Amazon,IT Hardware,Finance,2024-12-15,5668,Paid,South
INV9297,Oracle,Consulting,Finance,2024-06-05,17777,Paid,East
INV9298,TCS,Software,Marketing,2024-11-05,48680,Pending,North
INV9299,TCS,Logistics,Operations,2024-12-23,10808,Paid,West
INV9300,Microsoft,Office Supplies,IT,2024-07-06,49169,Pending,South
INV9301,Lenovo,Logistics,IT,2025-06-06,12235,Paid,North
INV9302,Microsoft,Logistics,Marketing,2024-07-10,29621,Pending,South
INV9303,Dell,Software,HR,2024-08-01,25879,Pending,North
INV9304,HP,IT Hardware,Finance,2024-11-14,6808,Pending,North
INV9305,Oracle,Software,IT,2025-03-16,1404,Pending,East
INV9306,Microsoft,Software,Operations,2025-07-09,9298,Paid,East
INV9307,HP,Office Supplies,Marketing,2025-03-28,36709,Paid,East
INV9308,Lenovo,Consulting,Operations,2024-12-30,46634,Paid,West
INV9309,Infosys,Software,Marketing,2025-01-13,12608,Paid,North
INV9310,Lenovo,IT Hardware,Operations,2026-01-12,5465,Pending,South
INV9311,TCS,Office Supplies,Operations,2026-02-12,6082,Paid,West
INV9312,TCS,Software,Finance,2025-05-22,9933,Paid,East
INV9313,Dell,Consulting,IT,2026-02-06,41736,Paid,South
INV9314,Infosys,Office Supplies,IT,2025-08-20,40378,Paid,East
INV9315,Amazon,IT Hardware,Finance,2025-06-10,23655,Paid,North
INV9316,HP,Consulting,HR,2025-01-12,47633,Pending,North
INV9317,Dell,IT Hardware,Finance,2025-10-26,7488,Paid,North
INV9318,Cisco,Logistics,Finance,2024-11-01,8782,Paid,South
INV9319,Cisco,IT Hardware,Operations,2024-07-12,42649,Paid,South
INV9320,Amazon,IT Hardware,Finance,2024-10-07,39527,Paid,North
INV9321,Lenovo,Consulting,Operations,2024-07-21,46029,Pending,South
INV9322,Infosys,Consulting,Marketing,2024-10-20,14272,Pending,North
INV9323,Dell,Office Supplies,Finance,2024-11-16,23751,Pending,East
INV9324,Wipro,Logistics,HR,2024-04-21,28250,Pending,South
INV9325,Microsoft,Software,Operations,2025-12-18,13218,Pending,East
INV9326,Wipro,Logistics,Finance,2025-04-05,26329,Paid,West
INV9327,Microsoft,Consulting,Operations,2024-09-29,5951,Pending,West
INV9328,TCS,IT Hardware,Finance,2025-10-27,35446,Pending,South
INV9329,Lenovo,Consulting,Marketing,2026-03-10,1158,Pending,West
INV9330,Microsoft,Office Supplies,IT,2025-11-09,8246,Paid,South
INV9331,Microsoft,Consulting,IT,2024-09-15,21225,Pending,North
INV9332,Dell,Consulting,Operations,2025-08-16,37435,Paid,North
INV9333,TCS,Office Supplies,Operations,2025-11-05,19252,Paid,South
INV9334,TCS,Consulting,IT,2026-01-18,30188,Pending,South
INV9335,Oracle,Consulting,Operations,2026-02-22,2497,Pending,North
INV9336,Lenovo,IT Hardware,HR,2025-10-26,10063,Paid,South
INV9337,Infosys,Software,IT,2025-05-21,8608,Paid,North
INV9338,Dell,Consulting,HR,2025-01-18,13723,Pending,South
INV9339,Cisco,Software,Marketing,2025-02-17,47445,Paid,North
INV9340,Oracle,Office Supplies,Marketing,2025-05-17,40362,Paid,North
INV9341,Wipro,Consulting,Marketing,2025-01-28,10386,Pending,South
INV9342,TCS,Consulting,Operations,2024-05-18,45813,Paid,East
INV9343,Oracle,Office Supplies,Marketing,2025-07-18,41247,Pending,East
INV9344,Lenovo,Software,IT,2025-06-16,40960,Paid,North
INV9345,Lenovo,Consulting,Marketing,2025-01-28,29560,Pending,North
INV9346,Lenovo,IT Hardware,Operations,2024-06-23,8321,Pending,East
INV9347,Cisco,Software,Marketing,2025-08-26,12403,Paid,North
INV9348,Amazon,IT Hardware,Marketing,2025-01-06,17281,Pending,South
INV9349,Oracle,Software,Finance,2026-01-21,7868,Pending,East
INV9350,Microsoft,IT Hardware,Finance,2024-05-05,3422,Pending,North
INV9351,Cisco,Software,Marketing,2025-08-14,24434,Paid,South
INV9352,Amazon,Office Supplies,Operations,2025-06-20,1843,Paid,South
INV9353,Lenovo,IT Hardware,IT,2025-11-06,46706,Paid,East
INV9354,Lenovo,Office Supplies,Finance,2026-02-08,3941,Paid,East
INV9355,Lenovo,IT Hardware,Marketing,2024-07-19,47706,Paid,South
INV9356,Microsoft,Software,Operations,2025-01-01,28750,Paid,East
INV9357,Infosys,Software,HR,2025-04-09,17956,Pending,West
INV9358,Amazon,Software,Marketing,2025-09-03,5571,Paid,North
INV9359,Wipro,Office Supplies,Operations,2025-05-06,36183,Pending,North
INV9360,Dell,Software,Marketing,2026-02-18,3883,Pending,North
INV9361,Lenovo,Consulting,Marketing,2024-08-14,17620,Paid,East
INV9362,Dell,Software,IT,2024-03-17,35700,Pending,East
INV9363,HP,IT Hardware,Marketing,2025-04-11,11518,Paid,North
INV9364,TCS,IT Hardware,Marketing,2026-02-27,17711,Paid,West
INV9365,Cisco,Software,Operations,2024-10-13,48937,Pending,West
INV9366,Microsoft,Logistics,Operations,2025-07-17,25233,Pending,East
INV9367,Microsoft,Logistics,Operations,2025-01-01,36773,Paid,North
INV9368,Oracle,Office Supplies,Operations,2025-11-09,32866,Pending,West
INV9369,Lenovo,IT Hardware,Operations,2025-06-19,15006,Pending,North
INV9370,Microsoft,Consulting,IT,2025-06-07,7726,Pending,South
INV9371,Lenovo,Software,Finance,2025-12-05,19893,Pending,South
INV9372,Lenovo,Office Supplies,HR,2024-11-17,23282,Paid,East
INV9373,Amazon,IT Hardware,Finance,2025-01-19,15765,Pending,West
INV9374,Dell,IT Hardware,Operations,2024-10-04,13552,Pending,South
INV9375,Microsoft,Logistics,Marketing,2025-10-26,29373,Paid,North
INV9376,Lenovo,IT Hardware,IT,2024-04-02,40906,Pending,West
INV9377,Lenovo,Consulting,Marketing,2024-08-31,16360,Pending,North
INV9378,Lenovo,Consulting,IT,2025-03-24,22085,Pending,East
INV9379,Oracle,Consulting,Marketing,2025-05-14,33773,Paid,West
INV9380,Microsoft,IT Hardware,Operations,2024-05-03,12284,Pending,North
INV9381,Amazon,IT Hardware,Marketing,2025-10-15,40584,Pending,West
INV9382,Infosys,Consulting,IT,2026-01-11,13208,Pending,East
INV9383,Lenovo,Logistics,Marketing,2025-09-29,2812,Pending,North
INV9384,Oracle,Software,Operations,2025-06-23,5584,Pending,East
INV9385,HP,Software,Operations,2025-09-29,1632,Paid,South
INV9386,Oracle,Consulting,Marketing,2024-12-01,28102,Pending,East
INV9387,Oracle,Software,Finance,2025-09-09,15672,Pending,West
INV9388,Dell,Office Supplies,Finance,2024-04-01,35848,Paid,North
INV9389,HP,Office Supplies,Finance,2025-07-20,3511,Paid,East
INV9390,Infosys,Consulting,Marketing,2026-01-30,37125,Pending,North
INV9391,Dell,Software,HR,2026-01-17,45558,Pending,South
INV9392,Cisco,Office Supplies,HR,2024-07-24,696,Pending,South
INV9393,Microsoft,Software,IT,2025-01-11,7997,Paid,West
INV9394,Oracle,Consulting,Finance,2025-11-03,21999,Paid,East
INV9395,Wipro,Logistics,Finance,2025-08-03,39275,Pending,West
INV9396,Oracle,Software,Finance,2024-08-11,44203,Pending,West
INV9397,TCS,Software,Marketing,2024-06-28,11879,Pending,East
INV9398,Amazon,Software,HR,2025-07-19,26280,Pending,North
INV9399,HP,IT Hardware,Operations,2025-11-19,12475,Paid,West
INV9400,Wipro,Consulting,HR,2025-02-12,31313,Pending,North
INV9401,Microsoft,Logistics,IT,2026-01-21,21414,Pending,West
INV9402,Infosys,Logistics,Operations,2024-06-16,19522,Pending,West
